Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7GFEXDAJUFdrD3ugiFBp23,"Radio fra ura","Radio fra ura","John Pål Inderberg Trio",2022-09-30,293266,1,false,1225721008,2022-12-07T20:26:03Z,"","Arc Recordings",0.516,0.606,2,-13.386,1,0.862,0.739,0.0000411,0.101,0.647,69.202,4
spotify:track:74loibzxXRL875X20kenvk,"Poland","Poland","Lil Yachty",2022-10-11,83200,59,true,1225721008,2022-12-07T20:52:28Z,"","Quality Control Music/Motown Records",0.654,0.548,2,-8.723,1,0.0513,0.154,0.844,0.112,0.246,74.972,4
spotify:track:2oNuhUC7oQKmYXqAfQ6CUz,"Pour the Light In","Summer at Land's End","The Reds, Pinks and Purples",2022-02-04,249608,0,false,1225721008,2022-12-07T21:33:37Z,"jangle pop","Slumberland Records",0.492,0.654,6,-12.864,1,0.036,0.0396,0.514,0.408,0.433,140.073,4
spotify:track:5hfGDFYTBwtPM5WHPFJZpl,"With Water Up To Her Knees","With Water Up To Her Knees","Lisa Lerkenfeldt",2022-11-25,249902,0,false,1225721008,2022-12-08T05:40:50Z,"drone,electroacoustic,ambient,musique concrète,experimental","Shelter Press",0.383,0.0119,0,-21.65,1,0.0342,0.995,0.854,0.104,0.0854,59.834,4
spotify:track:6yPFvTd1yLy6jHljMknRAK,"Tate-waku (竪沸く, rising steam)","blueblue","Sam Gendel",2022-10-14,314265,0,false,1225721008,2022-12-08T05:45:59Z,"ambient jazz,nu jazz,experimental jazz,indie jazz","Leaving Records",0.456,0.21,7,-13.48,0,0.035,0.89,0.162,0.094,0.255,140.088,4
spotify:track:0F5Mqp5mKqXQhUyMbUgQ3O,"Hung Up","Paste","Moin",2022-10-28,261733,22,false,1225721008,2022-12-08T15:05:32Z,"noise rock,spoken word","AD 93",0.853,0.457,6,-13.68,0,0.0618,0.0261,0.146,0.0784,0.0669,105.03,4
spotify:track:175DcA478IXvonRxNPS1Za,"Imprinting","Imprinting","The Necks",2022-12-06,1034453,0,false,1225721008,2022-12-09T13:21:18Z,"experimental jazz,ambient jazz,free jazz,experimental","Northern Spy Records",0.579,0.455,9,-14.772,0,0.0419,0.125,0.689,0.0761,0.0342,115.74,4
spotify:track:3r6hl1aKH5619iYsaoPSsP,"Vocal Trance Playlist","Full Moon Mystery Garden","Wicca Phase Springs Eternal;Holy Mountain",2022-11-11,206000,19,false,1225721008,2022-12-09T13:22:22Z,"emo rap,cloud rap","Wicca Phase Springs Eternal",0.514,0.708,10,-8.612,1,0.146,0.142,0.457,0.0923,0.352,160.001,4
spotify:track:3iRdmIOBMgVzMXZ0U7O1Wh,"House at the River's Bend","Full Moon Mystery Garden","Wicca Phase Springs Eternal;Swan Lingo",2022-11-11,165000,18,false,1225721008,2022-12-09T13:22:42Z,"emo rap,cloud rap","Wicca Phase Springs Eternal",0.719,0.451,5,-8.161,1,0.0541,0.0466,0.0000983,0.117,0.411,127.979,4
spotify:track:1hV7HlbKJ7yKxI3WI47vLa,"Tumblr Moon","Full Moon Mystery Garden","Wicca Phase Springs Eternal",2022-11-11,154330,18,false,1225721008,2022-12-09T13:22:47Z,"emo rap,cloud rap","Wicca Phase Springs Eternal",0.165,0.647,0,-7.496,1,0.0442,0.0906,0.776,0.206,0.452,150.265,4
spotify:track:6UeZxBYxfiJ4eU6BP8w7Yo,"Flood Stage","Almanac Behind","Daniel Bachman",2022-11-18,306198,0,false,1225721008,2022-12-11T21:26:19Z,"","Three Lobed Recordings",0.164,0.416,8,-19.287,1,0.0791,0.827,0.969,0.542,0.204,131.521,3
spotify:track:4yO5BcBTx35p8yy3g1cHf6,"Il bersagliere ha cento penne","Canti di guerra, di lavoro e d‘amore","Silvia Tarozzi;Deborah Walker",2022-06-10,199902,2,false,1225721008,2022-12-11T21:30:58Z,"musique concrète,electroacoustic,contemporary classical,avant-garde,experimental,minimalism,ambient folk,drone","Unseen Worlds",0.422,0.41,7,-10.145,1,0.0548,0.91,0.00345,0.0933,0.366,121.832,4
spotify:track:7Ki0xiZKcrBEnPrjCqqOoT,"Hold The Line","Say Laura","Eric Chenaux",2022-02-18,816182,2,false,1225721008,2022-12-11T21:55:11Z,"","Constellation",0.501,0.0372,10,-21.131,1,0.0386,0.967,0.686,0.0919,0.278,80.521,4
spotify:track:2gNYF7hcGCugn9lH5fjnZw,"Intentions","Cry Sugar","Hudson Mohawke",2022-08-12,258480,0,false,1225721008,2022-12-11T22:23:22Z,"","Warp Records",0.419,0.74,7,-5.601,1,0.0876,0.233,0.00135,0.123,0.254,149.699,4
spotify:track:0vfhwRJ6iMHusq68onityY,"MEDITATION RAG","Jazz Codes","Moor Mother;Aquiles Navarro;Alya Al Sultani",2022-07-01,271058,9,false,1225721008,2022-12-11T22:27:22Z,"experimental hip hop,experimental,spoken word,experimental jazz,nu jazz,indie jazz,free jazz","Anti/Epitaph",0.274,0.505,1,-10.323,1,0.0981,0.803,0.654,0.149,0.0501,84.899,4
spotify:track:00PvzRathsuAvCbLusUmcB,"Kdala Ngiwa Ngivuka","Ama Gogela","Phelimuncasi;DJ Scoturn",2022-05-13,331000,0,false,1225721008,2022-12-11T22:44:57Z,"gqom,singeli","Nyege Nyege Tapes",0.846,0.706,1,-4.944,0,0.296,0.0214,0,0.396,0.537,130.07,4
spotify:track:64VMJjlS8PZ7rf5jYU8gji,"La lega","Canti di guerra, di lavoro e d‘amore","Silvia Tarozzi;Deborah Walker;Coro delle Mondine di Bentivoglio",2022-06-10,149548,7,false,1225721008,2022-12-11T22:55:26Z,"musique concrète,electroacoustic,contemporary classical,avant-garde,experimental,minimalism,ambient folk,drone,traditional music","Unseen Worlds",0.218,0.481,11,-6.92,1,0.0462,0.654,0,0.225,0.391,143.251,3
spotify:track:3nmm4WUnrYffwBhgj3oYDJ,"Icon Studies I","Two Sisters","Sarah Davachi",2022-09-09,743422,0,false,1225721008,2022-12-12T04:40:26Z,"drone,ambient,electroacoustic,dark ambient,minimalism,experimental","Late Music",0.133,0.0326,2,-27.206,0,0.045,0.874,0.87,0.155,0.027,76.068,4
spotify:track:5VwdHqYo4PRXWi09uykyv0,"Country cloud","Canti di guerra, di lavoro e d‘amore","Silvia Tarozzi;Deborah Walker",2022-06-10,213250,3,false,1225721008,2022-12-12T16:06:38Z,"musique concrète,electroacoustic,contemporary classical,avant-garde,experimental,minimalism,ambient folk,drone","Unseen Worlds",0.355,0.393,9,-16.012,1,0.047,0.938,0.829,0.141,0.391,90.665,4
spotify:track:5dTSpCxivU5Rz6lq74SCyw,"Blues Run The Game - Home Recording 1966","Early Home Recordings","Sandy Denny",2022-05-06,208240,0,false,1225721008,2022-12-12T18:09:43Z,"folk rock,folk","Earth Recordings",0.369,0.0217,10,-21.605,1,0.0471,0.987,0.00671,0.103,0.553,162.955,4
spotify:track:0wlUWhbpG8jvVxrKvCIrhj,"Sound of an Unperplexed Wren","Words and Silences","Brian Harnetty",2022-10-07,357560,1,false,1225721008,2022-12-12T21:37:32Z,"musique concrète,ambient folk,spoken word,anti-folk,electroacoustic","Winesap Records",0.386,0.134,6,-21.79,1,0.0486,0.933,0.0306,0.176,0.165,114.381,1
spotify:track:0AaJOO0n1lGu56nnPtscGi,"N 20 58","Goebbels/Glass/Radigue","Heiner Goebbels;Erwan Keravec",2020-11-13,841463,2,false,1225721008,2022-12-12T19:24:47Z,"avant-garde,japanese classical,electroacoustic,free jazz","Buda musique",0.129,0.568,5,-16.255,1,0.113,0.00231,0.711,0.28,0.0505,152.02,3
spotify:track:300QlVrbOvrVP1yvSXz75F,"Soli","At Scaramouche","Shabason & Krgovich;Joseph Shabason;Nicholas Krgovich",2022-10-07,245800,15,false,1225721008,2022-12-13T15:10:16Z,"ambient jazz,ambient","Idée Fixe Records",0.592,0.234,5,-15.41,1,0.0343,0.906,0.366,0.118,0.177,78.021,4
spotify:track:0oKwJ9tpqJwgZfA4a4Hxbt,"All Pervading","Ocean","Laraaji",2022-11-17,1458746,1,false,1225721008,2022-12-15T19:21:49Z,"ambient,new age,drone","Numero Group",0.293,0.315,8,-18.648,0,0.0339,0.892,0.856,0.118,0.145,129.747,4
spotify:track:5NtffXtmmTewBBFOBHKWHb,"usedtoo","bonded","B. Cool-Aid;Pink Siifu;Ahwlee;Jay Feeniks",2022-12-01,227127,3,true,1225721008,2022-12-16T01:24:44Z,"experimental hip hop,indie r&b","Lex Records",0.42,0.631,6,-8.655,1,0.128,0.0062,0.0000189,0.1,0.145,172.344,4
spotify:track:15KpwoanlLeabMCe6AR6mT,"Block List","Block List","RXKNephew",2022-10-07,151766,41,true,1225721008,2022-12-16T01:35:55Z,"cloud rap,experimental hip hop","New Breed Trapper",0.666,0.502,1,-12.292,1,0.377,0.287,0.0000161,0.175,0.433,152.599,4
spotify:track:3hdG1CtipAJ4M3XtHwk36e,"Missionary Cause We Boaf Cute","What Y'all Mad About Today","Chris Crack",2022-10-21,127633,11,true,1225721008,2022-12-16T01:50:08Z,"boom bap,experimental hip hop","New Deal Collectives",0.657,0.716,5,-4.884,0,0.27,0.192,0,0.109,0.532,78.215,4
spotify:track:6GBgbltMAHgl2fBISWpZ7g,"give my regards to Brooklyn","give my regards to Brooklyn","aja monet",2022-06-29,562924,15,false,1225721008,2022-12-17T01:15:26Z,"spoken word,experimental jazz","drink sum wtr",0.594,0.763,7,-7.052,1,0.201,0.116,0.00000954,0.174,0.381,100.709,4
spotify:track:0Ge830PIFQeaVR3na2ILrV,"Degree","Deep in View","Cola",2022-05-20,171946,0,false,1225721008,2022-12-20T00:19:20Z,"post-punk,egg punk","Fire Talk",0.509,0.873,11,-7.596,1,0.0322,0.0000524,0.769,0.114,0.762,150.165,4
spotify:track:0tNrN0bhqi1jtMKcURc5Si,"Landers","Deep in View","Cola",2022-05-20,258372,0,false,1225721008,2022-12-20T00:43:51Z,"post-punk,egg punk","Fire Talk",0.504,0.33,6,-13.541,1,0.0337,0.949,0.32,0.117,0.134,75.039,4
spotify:track:2HRqfB4IgXhMjW5zp3F82W,"Anthem for the Earnest","Anthem for the Earnest","The Bad Plus",2022-12-20,422703,8,false,1225721008,2022-12-20T15:11:49Z,"jazz,experimental jazz,jazz fusion,nu jazz","Edition Records",0.551,0.638,7,-6.809,1,0.0352,0.608,0.914,0.0984,0.417,82.308,3
spotify:track:47bJ3Y7rzTXxQGug01lewN,"I Will Go","Ghost Riders","The Tempters",2022-10-14,258693,5,false,1225721008,2022-12-20T17:22:48Z,"","Efficient Space",0.43,0.333,9,-10.518,1,0.0306,0.701,0.716,0.244,0.152,103.628,3
spotify:track:1966aqPduADQZhamyUnaOq,"Ponte","Alto//Piano","Everest Magma",2022-11-18,169000,0,false,1225721008,2022-12-20T17:59:04Z,"","Maple Death Records",0.58,0.564,8,-10.843,0,0.0314,0.902,0.175,0.16,0.54,149.739,5
spotify:track:6yWURlmoD3dp8Lr19cfH2R,"Cosimo","Alto//Piano","Everest Magma",2022-11-18,198500,0,false,1225721008,2022-12-20T18:13:32Z,"","Maple Death Records",0.439,0.564,11,-12.509,1,0.28,0.738,0.00327,0.481,0.171,144.15,3
spotify:track:3Q5UpQqLPv98HiMVGzlxI3,"Nigga I am playing Skate 2 while fucking your bitch","*47*","st47ic",2022-09-07,54106,31,false,1225721008,2022-12-21T19:17:52Z,"cloud rap,underground hip hop","2487346 Records DK",0.557,0.87,1,-1.01,1,0.0386,0.122,0,0.266,0.106,118.739,5
spotify:track:682csRrfYh4paLGqYGubM7,"pink neon lights","Pink","islurwhenitalk",2022-05-17,147121,20,true,1225721008,2022-12-21T20:26:40Z,"hyperpop,cloud rap","3112843 Records DK",0.291,0.634,0,-6.586,0,0.08,0.0158,0.00415,0.18,0.361,154.917,5
spotify:track:6TIl8IznVjlHKu1HD596yi,"Memory","Icons","Two Shell",2022-06-30,304733,13,false,1225721008,2022-12-21T20:26:52Z,"","Mainframe Audio",0.425,0.831,7,-9.194,1,0.0468,0.171,0.694,0.482,0.122,128.77,4
spotify:track:1hboZZxKIEjLHRIkhx4Soi,"#miles","#miles","skaiwater",2022-05-04,115138,56,false,1225721008,2022-12-21T20:30:51Z,"jersey club,hyperpop","Cinematic Music Group",0.39,0.305,8,-13.392,0,0.0555,0.489,0.0687,0.155,0.166,157.155,4
spotify:track:3sxKEkfOGplFVFazTVtoKj,"The Hermit","The Ruby Cord","Richard Dawson",2022-11-18,2460440,15,false,1225721008,2022-12-21T23:12:57Z,"art rock","Domino Recording Co",0.363,0.132,0,-15.15,1,0.0353,0.378,0.0173,0.283,0.0803,102.895,3
spotify:track:15TQGEl1D0C5ztvvvnFCw7,"Free Composition Number 6","Claudia's Ethereal Weaver","Sad Eyed Beatniks",2022-01-28,344773,4,false,1225721008,2022-12-22T04:25:15Z,"jangle pop","Meritorio Records",0.771,0.475,2,-9.689,1,0.038,0.108,0.748,0.166,0.452,78.616,4
spotify:track:7sc9lFjiliZc2UFjjkSZEV,"smooth jazz","smooth jazz","Serengeti",2022-12-12,154056,1,true,1225721008,2022-12-23T15:51:35Z,"experimental hip hop","CC KING",0.684,0.823,1,-9.031,1,0.135,0.526,0,0.0644,0.449,90.114,4
spotify:track:4DCuitgB4gGsytmrQzUKZr,"Bad`a بدع","Ima ایما","Tegh;Adel Poursamadi",2022-07-22,640000,0,false,1225721008,2022-12-23T16:07:32Z,"drone,electroacoustic,experimental","Injazero Records",0.154,0.17,9,-16.767,1,0.0382,0.275,0.861,0.548,0.0283,106.182,1
spotify:track:5NTdpKlln8s6hMm0mcjf85,"Juke Song","Str8 from Da Raq","FendiDa Rappa",2021-12-07,249077,26,true,1225721008,2022-12-23T19:28:21Z,"footwork","3502564 Records DK",0.883,0.434,8,-7.596,0,0.137,0.0109,0.216,0.0853,0.045,80.014,4
spotify:track:3Yu5XohK3sDfSg5os4ARFm,"KI-KI","KI-KI","YEИDRY",2022-05-06,141335,44,false,1225721008,2022-12-26T03:48:56Z,"","Sony Music Latin/RCA Records",0.944,0.651,0,-6.702,1,0.249,0.127,0.00112,0.0792,0.598,129.985,4
spotify:track:6zi7pEF0yx0p9s038vxwrT,"Cliff Hanger (Remix)","Off The Mussle (Deluxe)","OTM",2022-01-27,317717,0,true,1225721008,2022-12-27T17:55:12Z,"","Stinc Team x Off The Mussle",0.784,0.444,5,-13.905,0,0.27,0.658,0.000161,0.178,0.424,99.994,4
spotify:track:72z9NqIiCPz4pjtaq8xQOY,"Kveldsragg","Kveldsragg","Gisle Røen Johansen",2022-09-29,939957,0,false,1225721008,2022-12-27T22:27:49Z,"","Jazzaggression",0.284,0.42,3,-12.039,1,0.0375,0.454,0.284,0.102,0.274,116.698,3
spotify:track:2ZdG0AMgHunnhkhSCNuiqt,"Ipari Park","Beware of the Monkey","MIKE;Klein",2022-12-21,161982,44,true,1225721008,2022-12-30T00:21:24Z,"experimental hip hop,alternative hip hop,jazz rap,experimental,musique concrète","10k",0.349,0.834,6,-7.767,1,0.292,0.0468,0.00000225,0.418,0.537,166.075,4
spotify:track:23RtJlE0olKSntUnYMiGbg,"As 4 Me","Beware of the Monkey","MIKE",2022-12-21,103347,47,true,1225721008,2022-12-30T00:57:33Z,"experimental hip hop,alternative hip hop,jazz rap","10k",0.458,0.875,8,-5.272,0,0.262,0.625,0.00000116,0.696,0.838,86.984,4
spotify:track:4O9icaX9uwFqdFm9DmC26Q,"euphoria","euphoria","Che;Specxfic",2022-02-21,169629,51,true,1225721008,2022-12-31T20:06:05Z,"rage rap,underground hip hop","spec & che lol",0.565,0.351,5,-8.295,1,0.253,0.394,0,0.53,0.724,68.808,3
spotify:track:5teSgJfTCFK0ngDASJb99U,"Waddup (feat. Polo G)","Waddup (feat. Polo G)","PGF Nuk;Polo G",2022-04-02,181540,53,true,1225721008,2022-12-31T20:12:54Z,"chicago drill,new york drill,drill","Alamo",0.706,0.637,1,-7.261,1,0.35,0.187,0,0.199,0.289,76.062,4
spotify:track:0AgJkWa1PsIeA5CrOgV1Gm,"Glitch","Glitch","DJ MikeyG;Mori Briscoe",2022-05-15,107113,0,true,1225721008,2022-12-31T20:13:32Z,"new york drill,brooklyn drill,drill","3945644 Records DK",0.766,0.778,9,-8.613,1,0.465,0.00576,0,0.0814,0.234,170.175,4
spotify:track:0Tme1gffQUvjvcocQ2FHTM,"See Red","See Red","TaTa;Jenn Carter",2022-05-27,120047,48,true,1225721008,2022-12-31T20:28:08Z,"new york drill,drill,sexy drill,brooklyn drill,jersey club","Republic Records",0.656,0.867,6,-3.863,1,0.349,0.395,0,0.231,0.855,145.188,4
spotify:track:0t9V60QxyMyVZSUVTBgOnt,"Bitch Where","4NEM","Chief Keef",2021-12-17,111483,0,true,1225721008,2022-12-31T20:28:23Z,"chicago drill,drill","RBC Records",0.308,0.887,8,-1.884,1,0.103,0.0886,0,0.18,0.34,80.774,4
spotify:track:1Um0VBEUksMQfbeHOaDcrv,"Heaven for Thugs (Letter to Wap)","Heaven For Thugs (Letter to Wap)","NoCap",2022-10-12,390861,38,true,1225721008,2022-12-31T20:28:37Z,"","Never Broke Again, LLC",0.629,0.359,8,-9.927,0,0.168,0.671,0,0.105,0.668,134.861,4
spotify:track:7AhgEWQWDBalQrdeidAWzR,"Sorry Not Sorry - Remix","Sorry Not Sorry (Remix)","Latto;Omeretta the Great",2022-03-04,195191,25,true,1225721008,2022-12-31T20:58:36Z,"","TSO Music Group",0.935,0.706,1,-3.869,1,0.173,0.133,0,0.0521,0.295,130.015,4
spotify:track:46gfN72BxmLvACx6Pve4XU,"Dull","Mr. Money With The Vibe","Asake",2022-09-07,100173,65,false,1225721008,2023-01-03T20:17:03Z,"afrobeats,afrobeat,afropiano,afro adura,afropop,amapiano,afroswing,afro r&b","YBNL Nation / EMPIRE",0.645,0.324,7,-11.224,1,0.0302,0.733,0.0014,0.547,0.414,115.002,4
spotify:track:23l1J8Xf3MXZu3kULGiP4O,"Blessings - Remix","Blessings (Remix)","Fridayy;Asake",2022-12-09,187112,39,false,1225721008,2023-01-03T20:17:19Z,"afrobeats,afrobeat,afropiano,afro adura,afropop,amapiano,afroswing,afro r&b","FRIDAYY PS/ Def Jam",0.464,0.305,5,-9.343,1,0.0305,0.859,0.00000445,0.112,0.484,86.772,4
spotify:track:7iPXM9PmAwWa2UObKEIiHa,"Vision","America Dream Reserve (Compiled by Charles Bals and Smiling C)","Dunn",2022-10-14,318320,10,false,1225721008,2023-01-04T22:16:01Z,"","Smiling C",0.741,0.312,0,-12.749,1,0.057,0.093,0.014,0.104,0.486,182.694,3
spotify:track:7ohuUmVFh7D5CQ6WNMCcMS,"Talk Around Town","Is It What You Want","Lee Tracy;Isaac Manning",2022-09-30,311671,6,false,1225721008,2023-01-04T23:42:32Z,"","Athens Of The North",0.713,0.594,8,-10.73,0,0.195,0.814,0.368,0.158,0.589,113.532,4
spotify:track:16H2HTsIqcHaDWCtSaPOFv,"Opposite of Love","Is It What You Want","Lee Tracy;Isaac Manning",2022-09-30,265295,14,false,1225721008,2023-01-05T00:04:03Z,"","Athens Of The North",0.52,0.533,8,-11.401,0,0.0362,0.00316,0.198,0.185,0.628,122.771,3
spotify:track:2iV1MuoZODeiy07kMryNkQ,"I Need Your Love","Is It What You Want","Lee Tracy;Isaac Manning",2022-09-30,386673,23,false,1225721008,2023-01-05T00:57:34Z,"","Athens Of The North",0.632,0.423,11,-10.683,1,0.0283,0.843,0.692,0.102,0.644,114.719,4
spotify:track:1Q3rMIOyUEGZ5tiQKQiV6D,"Intro","Through A Room","Bill Nace",2022-11-11,226253,2,false,1225721008,2023-01-05T01:29:41Z,"electroacoustic,experimental,free jazz,drone","Drag City",0.513,0.74,11,-13.107,1,0.105,0.709,0.852,0.0838,0.412,94.936,4
spotify:track:7gOtaGmoUUAe3UGi7WGDw0,"BLACK FACE","UNU","Isaiah Hull",2022-05-16,82931,6,false,1225721008,2023-01-05T14:39:30Z,"","Ghoul Good Inc.",0.746,0.508,7,-8.91,1,0.339,0.321,0.00000223,0.139,0.433,140.092,4
spotify:track:3ZWLuBJphGple8p7Zb4km2,"Thicket","Vol. One","The Ecstasy of Gold",2022-10-06,275878,0,false,1225721008,2023-01-09T16:50:48Z,"avant-garde","Presidente",0.467,0.399,0,-9.458,1,0.0327,0.512,0.897,0.183,0.365,105.422,4
spotify:track:69Vv8FJ5rFLOkrNdYkWSFc,"The Last Herd","Vol. One","The Ecstasy of Gold",2022-10-06,731189,0,false,1225721008,2023-01-09T16:52:00Z,"avant-garde","Presidente",0.266,0.654,0,-6.936,1,0.0403,0.361,0.942,0.106,0.521,107.52,4
spotify:track:1RrGDkNBwd62b2z7KkRiFr,"Harp of Yaman","Harp of Yaman","Christina Vantzou;Michael Harrison;John Also Bennett",2022-06-22,253533,0,false,1225721008,2023-01-10T03:57:46Z,"drone,ambient,electroacoustic,neoclassical,minimalism,experimental,contemporary classical,ambient jazz","Séance Centre",0.103,0.07,9,-24.841,1,0.0475,0.96,0.921,0.0801,0.0748,67.002,3
spotify:track:7K1VFftUZxvRJodfkMXYYm,"Fourth Movement","Symphonic Tone Poem for Brother Yusef","Bennie Maupin;Adam Rudolph",2022-06-17,538386,1,false,1225721008,2023-01-10T18:46:57Z,"free jazz,ambient jazz,jazz fusion,jazz funk,experimental jazz,gnawa,afro-cuban jazz,electroacoustic","Strut",0.45,0.567,10,-11.877,0,0.0732,0.0146,0.202,0.52,0.444,138.65,4
spotify:track:4Oo6l8B3Uv4bBVqYPOpUf8,"The Real Deal - Mixed","DJ-Kicks: Theo Parrish","Theo Parrish;Duminie DePorres",2022-10-28,318733,18,false,1225721008,2023-01-13T15:40:16Z,"jazz house,chicago house","!K7 Records",0.446,0.264,10,-15.73,0,0.029,0.93,0.908,0.108,0.08,103.511,5
spotify:track:3128mQH7IkNP9WnRfaXu5Y,"Surrounded by Trees - Mixed","DJ-Kicks: Theo Parrish","Jason Hogans",2022-10-28,183066,10,false,1225721008,2023-01-13T23:33:38Z,"hip house","!K7 Records",0.8,0.88,7,-11.79,1,0.0498,0.0661,0.922,0.118,0.581,125.905,4
spotify:track:5483syxtZp8gM8LkPgEQgf,"Nothing Tells Us So","Rehearsal Park","Jake Acosta",2022-11-04,1653750,0,false,1225721008,2023-01-23T20:38:38Z,"krautrock","Husky Pants Records",0.602,0.386,4,-12.682,1,0.0363,0.535,0.717,0.103,0.119,155.987,4
spotify:track:2ADFDulV5pehwKqplimvAG,"Cicala","S/t","TRÓNCO",2022-11-30,246000,0,false,1225721008,2023-01-14T18:00:24Z,"","Torto Editions",0.696,0.543,7,-13.596,1,0.211,0.185,0.627,0.158,0.231,94.312,4
spotify:track:4TRqGP3rEcQbrRpioaXMMK,"Bellringer","Bellringer","Linqua Franqa;Jeff Rosenstock",2022-04-22,206133,7,true,1225721008,2023-01-14T19:24:56Z,"folk punk,indie punk,power pop","Ernest Jenning Record Co.",0.619,0.867,4,-8.426,0,0.358,0.0808,0.000106,0.378,0.326,180.216,4
spotify:track:6ZR2lfRA8ejdJ8yWd5QMZV,"Rearview","Pieces Of Driftwood","Maxine Funke",2022-10-07,212480,7,false,1225721008,2023-01-21T22:07:08Z,"","Disciples",0.574,0.372,11,-12.454,1,0.0305,0.678,0.87,0.201,0.232,100.524,4
spotify:track:6vy9XOtdOhaNj8Na4UHFhp,"No Comment Freebeat","Cruise!","DJ Stainless;MOVES x Cruise",2022-05-27,231253,0,false,1225721008,2023-01-24T00:59:20Z,"singeli,afropiano","MOVES Recordings",0.767,0.645,10,-12.855,0,0.316,0.216,0.062,0.108,0.553,146.188,4
spotify:track:31Wi1I3UF0LGBVg76uXfXf,"LL Cool J","Shape Up","Leikeli47",2022-05-13,213840,24,true,1225721008,2023-01-24T01:41:53Z,"ballroom vogue","Hardcover/RCA Records",0.803,0.456,1,-7.629,1,0.45,0.168,0.00000915,0.28,0.504,94.812,4
spotify:track:61aj5xAz6vS2ElIMT4nFqu,"Baseball","Shape Up","Leikeli47",2022-05-13,215840,14,false,1225721008,2023-01-24T01:54:01Z,"ballroom vogue","Hardcover/RCA Records",0.667,0.498,1,-8.002,1,0.156,0.385,0.129,0.111,0.0522,160.013,4
spotify:track:3gPxfcewMlw2h9n24uW4pm,"Carry Anne","Shape Up","Leikeli47",2022-05-13,213613,39,true,1225721008,2023-01-24T01:58:45Z,"ballroom vogue","Hardcover/RCA Records",0.929,0.557,10,-8.9,0,0.364,0.11,0.0702,0.123,0.486,130.054,4
spotify:track:6LSDVIOg5d3SbuQlJTxxZI,"Get The Riches","Shape Up","Leikeli47",2022-05-13,167520,14,true,1225721008,2023-01-24T02:05:56Z,"ballroom vogue","Hardcover/RCA Records",0.752,0.54,2,-10.561,1,0.361,0.0181,0.0124,0.0713,0.509,81.848,4
spotify:track:5Nrs7wLz8uM8EZlMjRNw2U,"Free To Love","Shape Up","Leikeli47",2022-05-13,164200,14,true,1225721008,2023-01-24T02:17:46Z,"ballroom vogue","Hardcover/RCA Records",0.548,0.652,10,-5.461,1,0.071,0.13,0,0.171,0.781,87.472,4
spotify:track:5PsNTmMQmBU0aU8hJcQJBe,"Quem Tá de Motão, Vou Sarrar Puta Na Marcone","Quem Tá de Motão, Vou Sarrar Puta Na Marcone","MC LCKaiique;MC Celo BK;DJ Jeeh FDC;DJ Biel Divulga",2023-01-18,191999,39,true,1225721008,2023-01-25T22:05:47Z,"brazilian funk","Portuga Records/Funk 24por48",0.932,0.942,0,-1.016,1,0.27,0.337,0.00175,0.0447,0.804,129.896,4
spotify:track:0m6rS36KomUcoDLQyRLYx3,"Mega Das Mais, Mais","Ritmos","DJ Jeeh FDC;MC Meno Dani;MC Pipokinha",2022-10-13,169845,10,true,1225721008,2023-01-25T22:09:56Z,"brazilian funk","Zion Gravadora",0.675,0.893,10,-1.147,0,0.356,0.0162,0,0.287,0.699,86.722,5
spotify:track:6CnrqqfK8WNoerB9TaVEu6,"Or head on","Music for Four Guitars","Bill Orcutt",2022-09-02,113172,5,false,1225721008,2023-01-30T17:55:09Z,"free jazz,experimental jazz,electroacoustic,experimental,avant-garde","Palilalia",0.28,0.503,4,-6.754,1,0.0453,0.473,0.865,0.367,0.288,141.908,3
spotify:track:4svxnJwEK6p4oslQe0Janb,"Amun","Neo Griot & The Afrocentric Prince","Neo Griot & The Afrocentric Prince",2022-02-04,212160,0,false,1225721008,2023-01-30T22:56:11Z,"","The Village",0.259,0.836,1,-7.367,0,0.173,0.282,0.00000718,0.211,0.394,143.873,4
spotify:track:5zAFJtHdN5DBTleSfweQSu,"Yield Not To Temptation","Hold Me","Thomas Whitfield",2022-04-08,296336,0,false,1225721008,2023-01-31T00:38:40Z,"","Sound Of Gospel",0.426,0.687,0,-6.029,0,0.0837,0.571,0.00000186,0.228,0.58,85.039,4
spotify:track:7kZcM5pMFH5NlAKYO8mLyL,"Every Motherfucker Is Your Brother","Every Motherfucker is Your Brother","Oort Smog;Patrick Shiroishi",2022-11-11,1739093,0,false,1225721008,2023-02-01T21:49:53Z,"mathcore,avant-garde,ambient jazz,free jazz,electroacoustic,experimental jazz,experimental","AKP Recordings",0.275,0.78,8,-8.905,1,0.0809,0.0807,0.404,0.117,0.0684,173.748,4
spotify:track:3776vbBdvPre0OQjfzJJd7,"Whole Mood","H Is Short For...","Flames Dot Malik;Rob Gates",2022-08-13,166791,6,true,1225721008,2023-02-02T18:57:48Z,"","Ghetto Elegance Empire",0.552,0.467,5,-10.322,0,0.35,0.517,0,0.105,0.696,151.978,4
